z_um,fw_amp,sh_amp,th_amp
1.660831959462165841e+01,2.669184220367855520e+00,3.171721539345818686e-01,1.665790329695733707e+00
1.660942602241039268e+01,2.669160188818910484e+00,3.169317039037798933e-01,1.665874599567722880e+00
1.661053245019912694e+01,2.669162455275337908e+00,3.164698165238079564e-01,1.665958775773878298e+00
1.661163887798786121e+01,2.669126167771437519e+00,3.163331307134915060e-01,1.666042871876604048e+00
1.661274530577659547e+01,2.669112957465476832e+00,3.160018301664624385e-01,1.666126905016969362e+00
1.661385173356532974e+01,2.669108784696257342e+00,3.155942539584639106e-01,1.666210839697591428e+00
1.661495816135406400e+01,2.669070077970909338e+00,3.154788070442485770e-01,1.666294704182422981e+00
1.661606458914279827e+01,2.669066538567174351e+00,3.150658895436272422e-01,1.666378497805108827e+00
1.661717101693153253e+01,2.669052572043563387e+00,3.147413644214160366e-01,1.666462193147467907e+00
1.661827744472026680e+01,2.669016881802363628e+00,3.146011676358215770e-01,1.666545825945465076e+00
1.661938387250900107e+01,2.669019414250291877e+00,3.141367267511363526e-01,1.666629377894557340e+00
1.662049030029773888e+01,2.668994828517523565e+00,3.139027324346299608e-01,1.666712836668896136e+00
1.662159672808647315e+01,2.668966802131592431e+00,3.136981282344765143e-01,1.666796236335364334e+00
1.662270315587520741e+01,2.668970290660829026e+00,3.132254266867460224e-01,1.666879545632151460e+00
1.662380958366394168e+01,2.668936985640685933e+00,3.130662685715813742e-01,1.666962770478683797e+00
1.662491601145267595e+01,2.668919301012256273e+00,3.127740666314478002e-01,1.667045934558242681e+00
1.662602243924141021e+01,2.668918426805924060e+00,3.123384749317684728e-01,1.667129001647194242e+00
1.662712886703014448e+01,2.668880527692420568e+00,3.122193053692123854e-01,1.667211994396356367e+00
1.662823529481887874e+01,2.668873221263722950e+00,3.118387057573692722e-01,1.667294920046556550e+00
1.662934172260761301e+01,2.668863820478522886e+00,3.114760947909447908e-01,1.667377746677295436e+00
1.663044815039634727e+01,2.668826612756889816e+00,3.113518358880960624e-01,1.667460507877110532e+00
1.663155457818508154e+01,2.668827085238775876e+00,3.109046315818833617e-01,1.667543192591102841e+00
1.663266100597381580e+01,2.668807204642415165e+00,3.106321904930039457e-01,1.667625781366536275e+00
1.663376743376255007e+01,2.668775779142516402e+00,3.104590680894689925e-01,1.667708310138007466e+00
1.663487386155128434e+01,2.668779473649836920e+00,3.099840758755900150e-01,1.667790752381411723e+00
1.663598028934001860e+01,2.668749856276929400e+00,3.097959112249137337e-01,1.667873106087599089e+00
1.663708671712875287e+01,2.668727811602795263e+00,3.095426465567720498e-01,1.667955400345130235e+00
1.663819314491748713e+01,2.668729387337326564e+00,3.090857847502093136e-01,1.668037599944193206e+00
1.663929957270622140e+01,2.668693267516410561e+00,3.089544317201712298e-01,1.668119720833354691e+00
1.664040600049495566e+01,2.668681800585989361e+00,3.086102326884376801e-01,1.668201777813827169e+00
1.664151242828368993e+01,2.668676499777416833e+00,3.082127767443999522e-01,1.668283735995578221e+00
1.664261885607242419e+01,2.668638763772753553e+00,3.080962335403149566e-01,1.668365625205640690e+00
1.664372528386116201e+01,2.668636378289881872e+00,3.076735496944512094e-01,1.668447442170830186e+00
1.664483171164989628e+01,2.668621236535854813e+00,3.073615688162422144e-01,1.668529161244946879e+00
1.664593813943863054e+01,2.668587166579133196e+00,3.072140471077619561e-01,1.668610818504102200e+00
1.664704456722736481e+01,2.668590070271124493e+00,3.067453878002307510e-01,1.668692393436773447e+00
1.664815099501609907e+01,2.668564662392678422e+00,3.065230704855045341e-01,1.668773876200515538e+00
1.664925742280483334e+01,2.668538586928109080e+00,3.063067059287663541e-01,1.668855299892383792e+00
1.665036385059356761e+01,2.668541672227325634e+00,3.058363319294786220e-01,1.668936632008001686e+00
1.665147027838230187e+01,2.668508206040775210e+00,3.056849147524721699e-01,1.669017881026420458e+00
1.665257670617103614e+01,2.668492401087406485e+00,3.053794435457470868e-01,1.669099068599154911e+00
1.665368313395977040e+01,2.668490555674830844e+00,3.049520496782681667e-01,1.669180158542318937e+00
1.665478956174850467e+01,2.668453293530036685e+00,3.048346244404392946e-01,1.669261175487846804e+00
1.665589598953723893e+01,2.668447414009795349e+00,3.044425583937293567e-01,1.669342124102553448e+00
1.665700241732597320e+01,2.668436824949865116e+00,3.040918378946744771e-01,1.669422973777895836e+00
1.665810884511470746e+01,2.668400984505475915e+00,3.039628013113300775e-01,1.669503758998249543e+00
1.665921527290344173e+01,2.668402167550796733e+00,3.035087844924953537e-01,1.669584466250871868e+00
1.666032170069217599e+01,2.668381286344771119e+00,3.032488036000672293e-01,1.669665078331659114e+00
1.666142812848091026e+01,2.668351704036833194e+00,3.030655244878953658e-01,1.669745630756589216e+00
1.666253455626964453e+01,2.668355314006296997e+00,3.025900357045438471e-01,1.669826095288604817e+00
1.666364098405837879e+01,2.668325238346638706e+00,3.024116323971786646e-01,1.669906472528727370e+00
1.666474741184711306e+01,2.668305137910500502e+00,3.021453498370648694e-01,1.669986789939481131e+00
1.666585383963584732e+01,2.668305959283955087e+00,3.016943549522307921e-01,1.670067011781204203e+00
1.666696026742458514e+01,2.668270137533965247e+00,3.015674873486932084e-01,1.670147156306528213e+00
1.666806669521331941e+01,2.668260317147268523e+00,3.012106578427955483e-01,1.670227235899110374e+00
1.666917312300205367e+01,2.668253888336209023e+00,3.008238521592339620e-01,1.670307216457767030e+00
1.667027955079078794e+01,2.668217226095022543e+00,3.007052924581678499e-01,1.670387129218116939e+00
1.667138597857952220e+01,2.668215869069823665e+00,3.002735149963414174e-01,1.670466968316289602e+00
1.667249240636825647e+01,2.668199616037531197e+00,2.999741632968833671e-01,1.670546710011908020e+00
1.667359883415699073e+01,2.668167216226442484e+00,2.998185609770301907e-01,1.670626390533862304e+00
1.667470526194572500e+01,2.668170369877604031e+00,2.993465907758752209e-01,1.670705987269505144e+00
1.667581168973445926e+01,2.668144251555256918e+00,2.991355705502141138e-01,1.670785492911744496e+00
1.667691811752319353e+01,2.668120111603365707e+00,2.989070495820002615e-01,1.670864939415489303e+00
1.667802454531192780e+01,2.668122708172807389e+00,2.984399154727754855e-01,1.670944293202292874e+00
1.667913097310066206e+01,2.668089211913453163e+00,2.982954937499655013e-01,1.671023565267592437e+00
1.668023740088939633e+01,2.668075210665654673e+00,2.979768199451078292e-01,1.671102775117954353e+00
1.668134382867813059e+01,2.668072366629161696e+00,2.975583096985946474e-01,1.671181886797270311e+00
1.668245025646686486e+01,2.668035858713919684e+00,2.974417105883297996e-01,1.671260926791225954e+00
1.668355668425559912e+01,2.668031289803930672e+00,2.970386923673547508e-01,1.671339897167529509e+00
1.668466311204433339e+01,2.668019550434873377e+00,2.967001480233123489e-01,1.671418768789062037e+00
1.668576953983306765e+01,2.667985151150499501e+00,2.965654797870447279e-01,1.671497576857121858e+00
1.668687596762180192e+01,2.667986918633824978e+00,2.961054828745356415e-01,1.671576305470535928e+00
1.668798239541053618e+01,2.667965130657556472e+00,2.958577765722695818e-01,1.671654939763951520e+00
1.668908882319927045e+01,2.667937403748965153e+00,2.956637713234691045e-01,1.671733514650022734e+00
1.669019525098800827e+01,2.667940826129766130e+00,2.951887258005316261e-01,1.671812000324911729e+00
1.669130167877674253e+01,2.667910418083112578e+00,2.950194764415273174e-01,1.671890399997518095e+00
1.669240810656547680e+01,2.667892210020081922e+00,2.947400385315180893e-01,1.671968739361087142e+00
1.669351453435421107e+01,2.667892223904217097e+00,2.942957194849087910e-01,1.672046982331648612e+00
1.669462096214294533e+01,2.667856826235724732e+00,2.941724656489019818e-01,1.672125149371778585e+00
1.669572738993167960e+01,2.667848550512085914e+00,2.938033371850232167e-01,1.672203250382443329e+00
1.669683381772041386e+01,2.667841004419825079e+00,2.934276547644114608e-01,1.672281252228754456e+00
1.669794024550914813e+01,2.667805510210182973e+00,2.933061677400533029e-01,1.672359187393045898e+00
1.669904667329788239e+01,2.667805056583406831e+00,2.928660143880171818e-01,1.672437047450391123e+00
1.670015310108661666e+01,2.667787764326053246e+00,2.925793098190891395e-01,1.672514810690203024e+00
1.670125952887535092e+01,2.667757073604614781e+00,2.924149118386563106e-01,1.672592513305926065e+00
1.670236595666408519e+01,2.667760361655924228e+00,2.919405532630779398e-01,1.672670130700612434e+00
1.670347238445281945e+01,2.667733648023678406e+00,2.917403903904923768e-01,1.672747658141294336e+00
1.670457881224155372e+01,2.667711417915270555e+00,2.914993784383539954e-01,1.672825126274308349e+00
1.670568524003028799e+01,2.667713449805272141e+00,2.910363776974483896e-01,1.672902500621272104e+00
1.670679166781902225e+01,2.667680052449898476e+00,2.908981686005039924e-01,1.672979794637666329e+00
1.670789809560775652e+01,2.667667771956806710e+00,2.905664254698285820e-01,1.673057025583048585e+00
1.670900452339649078e+01,2.667663912777100688e+00,2.901574367160001944e-01,1.673134157915997289e+00
1.671011095118522505e+01,2.667628269234181726e+00,2.900407402210596342e-01,1.673211219838896646e+00
1.671121737897395931e+01,2.667624892706677464e+00,2.896273387996857740e-01,1.673288210808765886e+00
1.671232380676269358e+01,2.667612050425439918e+00,2.893011915693390335e-01,1.673365103311780899e+00
1.671343023455143140e+01,2.667579155895656307e+00,2.891600657577600986e-01,1.673441933083455790e+00
1.671453666234016566e+01,2.667581385283579909e+00,2.886949500192301787e-01,1.673518681916051909e+00
1.671564309012889993e+01,2.667558789910284833e+00,2.884592677245675363e-01,1.673595337360942903e+00
1.671674951791763419e+01,2.667532919790599255e+00,2.882540211245765427e-01,1.673671933545836765e+00
1.671785594570636846e+01,2.667536059695373662e+00,2.877803542949905480e-01,1.673748439254486797e+00
1.671896237349510272e+01,2.667505445375340845e+00,2.876196029054906012e-01,1.673824860287808303e+00
1.672006880128383699e+01,2.667489069242252153e+00,2.873269386903050115e-01,1.673901220435685566e+00
1.672117522907257126e+01,2.667488233121730001e+00,2.868900678577424035e-01,1.673977483457231852e+00
1.672228165686130552e+01,2.667453380387598383e+00,2.867695363743094639e-01,1.674053671919318642e+00
1.672338808465003979e+01,2.667446543293618966e+00,2.863885022681697534e-01,1.674129793187981718e+00
1.672449451243877405e+01,2.667437900958518515e+00,2.860243567529351938e-01,1.674205815267107988e+00
1.672560094022750832e+01,2.667403659847798814e+00,2.858990456887986475e-01,1.674281771717329947e+00
1.672670736801624258e+01,2.667403985875782979e+00,2.854512754871615932e-01,1.674357651595636876e+00
1.672781379580497685e+01,2.667385733806256098e+00,2.851771690025335926e-01,1.674433435334673925e+00
1.672892022359371111e+01,2.667356780238476333e+00,2.850033046500087264e-01,1.674509158904340822e+00
1.673002665138244538e+01,2.667360093549634659e+00,2.845274904909445013e-01,1.674584795850578622e+00
1.673113307917117965e+01,2.667332902249533788e+00,2.843376877539328107e-01,1.674660344039930804e+00
1.673223950695991391e+01,2.667312546544620577e+00,2.840839134520488640e-01,1.674735832650491085e+00
1.673334593474864818e+01,2.667313947652042216e+00,2.836259161432627129e-01,1.674811226482820326e+00
1.673445236253738244e+01,2.667280775191396724e+00,2.834931035980821079e-01,1.674886541383273864e+00
1.673555879032611671e+01,2.667270126336296343e+00,2.831484903302944334e-01,1.674961792274006100e+00
1.673666521811485453e+01,2.667265246217065400e+00,2.827496098034664174e-01,1.675036944213088796e+00
1.673777164590358879e+01,2.667230569480128377e+00,2.826318919005830765e-01,1.675112026973576418e+00
1.673887807369232306e+01,2.667228266108847556e+00,2.822087280442930335e-01,1.675187037403803370e+00
1.673998450148105732e+01,2.667214377142469228e+00,2.818951330938325728e-01,1.675261949756704727e+00
1.674109092926979159e+01,2.667183040512089320e+00,2.817467561132030451e-01,1.675336800116469904e+00
1.674219735705852585e+01,2.667185613670314925e+00,2.812774072547454818e-01,1.675411568062688428e+00
1.674330378484726012e+01,2.667162314935209277e+00,2.810534347769885755e-01,1.675486243628885763e+00
1.674441021263599438e+01,2.667138292484687145e+00,2.808364884845039322e-01,1.675560859980227635e+00
1.674551664042472865e+01,2.667141063665450229e+00,2.803651266100484762e-01,1.675635384649829751e+00
1.674662306821346291e+01,2.667110368481686589e+00,2.802121720775454516e-01,1.675709826001264391e+00
1.674772949600219718e+01,2.667095755955451786e+00,2.799062774687290367e-01,1.675784205796839066e+00
1.674883592379093145e+01,2.667094037950938912e+00,2.794775867664954228e-01,1.675858487827017518e+00
1.674994235157966571e+01,2.667059845118373573e+00,2.793588711121079426e-01,1.675932696646333486e+00
1.675104877936839998e+01,2.667054337375841300e+00,2.789663844572009554e-01,1.676006837046830178e+00
1.675215520715713424e+01,2.667044629718533955e+00,2.786141280698715694e-01,1.676080878337773639e+00
1.675326163494586851e+01,2.667011717222008471e+00,2.784841150122178144e-01,1.676154854984020393e+00
1.675436806273460277e+01,2.667012701360377935e+00,2.780295244255654441e-01,1.676228753580561115e+00
1.675547449052333704e+01,2.666993575471165112e+00,2.777679003100791411e-01,1.676302556805598920e+00
1.675658091831207130e+01,2.666966376355672796e+00,2.775839466794977062e-01,1.676376300218495263e+00
1.675768734610080557e+01,2.666969612837507775e+00,2.771076152317802910e-01,1.676449955644973677e+00
1.675879377388954339e+01,2.666942063095360638e+00,2.769276205668865232e-01,1.676523523562954532e+00
1.675990020167827765e+01,2.666923537133428113e+00,2.766608771545529533e-01,1.676597031530212778e+00
1.676100662946701192e+01,2.666924251420701886e+00,2.762087254990335805e-01,1.676670443808935484e+00
1.676211305725574618e+01,2.666891426028808354e+00,2.760804644522986684e-01,1.676743778554721009e+00
1.676321948504448045e+01,2.666882314372713392e+00,2.757232451274762575e-01,1.676817048274064081e+00
1.676432591283321472e+01,2.666876417990829307e+00,2.753350054685603787e-01,1.676890218806277311e+00
1.676543234062194898e+01,2.666842802260565470e+00,2.752153464265358340e-01,1.676963321340831925e+00
1.676653876841068325e+01,2.666841452740237539e+00,2.747830895073259394e-01,1.677036350132961484e+00
1.676764519619941751e+01,2.666826581492298676e+00,2.744821354853807516e-01,1.677109281336677249e+00
1.676875162398815178e+01,2.666796845373331060e+00,2.743257501798861964e-01,1.677182151197427640e+00
1.676985805177688604e+01,2.666799649325572563e+00,2.738530738134185016e-01,1.677254937187571571e+00
1.677096447956562031e+01,2.666775755037266382e+00,2.736404350477381620e-01,1.677327631875310754e+00
1.677207090735435457e+01,2.666753561005082318e+00,2.734113899605598030e-01,1.677400267290631630e+00
1.677317733514308884e+01,2.666755886256785057e+00,2.729432454076567427e-01,1.677472809884340554e+00
1.677428376293182311e+01,2.666725234020114410e+00,2.727973451658075588e-01,1.677545270539962052e+00
1.677539019072055737e+01,2.666712309639053480e+00,2.724782829626409275e-01,1.677617668878525814e+00
1.677649661850929164e+01,2.666709688452407523e+00,2.720584601385214185e-01,1.677689968910008211e+00
1.677760304629802590e+01,2.666676263931782032e+00,2.719406434027572539e-01,1.677762197049590620e+00
1.677870947408676017e+01,2.666671973930818673e+00,2.715372147435670680e-01,1.677834355489648210e+00
1.677981590187549443e+01,2.666661241255985804e+00,2.711971365434120429e-01,1.677906415004686957e+00
1.678092232966422870e+01,2.666629723061350266e+00,2.710615668542718515e-01,1.677978410784952246e+00
1.678202875745296652e+01,2.666631246814930023e+00,2.706009856911060218e-01,1.678050327032356570e+00
1.678313518524170078e+01,2.666611338865347847e+00,2.703516622319329099e-01,1.678122148761326482e+00
1.678424161303043505e+01,2.666585900925623864e+00,2.701570474426275847e-01,1.678193910935772637e+00
1.678534804081916931e+01,2.666588966108419001e+00,2.696811377119719966e-01,1.678265583807090344e+00
1.678645446860790358e+01,2.666561177815959027e+00,2.695103471253806893e-01,1.678337170462855799e+00
1.678756089639663784e+01,2.666544428322045412e+00,2.692304935129666843e-01,1.678408696696833680e+00
1.678866732418537211e+01,2.666544409958394812e+00,2.687849976064820012e-01,1.678480126418379959e+00
1.678977375197410637e+01,2.666512049205683965e+00,2.686604184381114480e-01,1.678551479998664497e+00
1.679088017976284064e+01,2.666504375852644770e+00,2.682909206707007055e-01,1.678622767462811582e+00
1.679198660755157491e+01,2.666497478036775615e+00,2.679137977505147705e-01,1.678693955609108723e+00
1.679309303534030917e+01,2.666465008826962801e+00,2.677912869077060387e-01,1.678765076881778340e+00
1.679419946312904344e+01,2.666464494674893881e+00,2.673506514720608296e-01,1.678836122972034550e+00
1.679530589091777770e+01,2.666448713024988315e+00,2.670623601265647573e-01,1.678907072059427241e+00
1.679641231870651197e+01,2.666420609491609195e+00,2.668972496973441855e-01,1.678977960362355581e+00
1.679751874649524623e+01,2.666423537125622190e+00,2.664221667089300416e-01,1.679048763362384955e+00
1.679862517428398050e+01,2.666399157967218603e+00,2.662204256473074127e-01,1.679119476201745176e+00
1.679973160207271476e+01,2.666378763415718112e+00,2.659789439623734264e-01,1.679190129608461035e+00
1.680083802986144903e+01,2.666380574905614864e+00,2.655149105520399067e-01,1.679260689125039230e+00
1.680194445765018330e+01,2.666350086962125054e+00,2.653752844709543202e-01,1.679331168099128746e+00
1.680305088543891756e+01,2.666338768904405132e+00,2.650431840383150606e-01,1.679401583907888851e+00
1.680415731322765183e+01,2.666335233687431305e+00,2.646328691913999442e-01,1.679471900967882236e+00
1.680526374101638964e+01,2.666302678721834685e+00,2.645150288485759171e-01,1.679542147418207065e+00
1.680637016880512391e+01,2.666299493432751966e+00,2.641012235609598302e-01,1.679612322839411753e+00
1.680747659659385818e+01,2.666287784871872901e+00,2.637735480258333043e-01,1.679682399623529054e+00
1.680858302438259244e+01,2.666257716640619169e+00,2.636315948128563624e-01,1.679752413503529773e+00
1.680968945217132671e+01,2.666259665374027588e+00,2.631658819773839975e-01,1.679822346369639119e+00
1.681079587996006097e+01,2.666239072050990533e+00,2.629286124737623132e-01,1.679892185651047143e+00
1.681190230774879524e+01,2.666215391698779413e+00,2.627228186257475340e-01,1.679961965534345625e+00
1.681300873553752950e+01,2.666218199233423292e+00,2.622482655351116021e-01,1.680031654850723699e+00
1.681411516332626377e+01,2.666190292043304044e+00,2.620860262830826404e-01,1.680101259282112069e+00
1.681522159111499803e+01,2.666175257784819674e+00,2.617929877803282235e-01,1.680170802723714552e+00
1.681632801890373230e+01,2.666174471209722618e+00,2.613549214778360663e-01,1.680240248919488755e+00
1.681743444669246657e+01,2.666142687324972727e+00,2.612331345365562774e-01,1.680309620350944000e+00
1.681854087448120083e+01,2.666136349802662231e+00,2.608517477936510565e-01,1.680378924509019711e+00
1.681964730226993510e+01,2.666128475143564991e+00,2.604861583290634108e-01,1.680448129323775186e+00
1.682075373005866936e+01,2.666097228899300120e+00,2.603598988207611042e-01,1.680517268325939284e+00
1.682186015784740363e+01,2.666097433332899946e+00,2.599116409284811802e-01,1.680586330685141849e+00
1.682296658563613789e+01,2.666080819894778742e+00,2.596359670671941622e-01,1.680655296720428460e+00
1.682407301342487216e+01,2.666054370555253517e+00,2.594614587812124618e-01,1.680724202434926706e+00
1.682517944121360642e+01,2.666057321271713132e+00,2.589849006240964036e-01,1.680793021446242319e+00
1.682628586900234069e+01,2.666032569898119764e+00,2.587935636726267918e-01,1.680861751496597778e+00
1.682739229679107495e+01,2.666013936709045407e+00,2.585393706299848327e-01,1.680930421852002032e+00
1.682849872457981277e+01,2.666015176230550399e+00,2.580803190856844620e-01,1.680998997325453104e+00
1.682960515236854704e+01,2.665984970630390194e+00,2.579461535525306437e-01,1.681067493660052703e+00
1.683071158015728130e+01,2.665975171523550902e+00,2.576012101576961033e-01,1.681135925898148864e+00
1.683181800794601557e+01,2.665970721672315857e+00,2.572009925046072620e-01,1.681204259047900607e+00
1.683292443573474984e+01,2.665939129791311757e+00,2.570822052108182598e-01,1.681272522826579019e+00
1.683403086352348410e+01,2.665936935668713925e+00,2.566586406032368428e-01,1.681340714204342612e+00
1.683513729131221837e+01,2.665924308568561774e+00,2.563435265436670996e-01,1.681408807334656696e+00
1.683624371910095263e+01,2.665895735814540313e+00,2.561943949441913282e-01,1.681476838307681021e+00
1.683735014688968690e+01,2.665897999518239470e+00,2.557244340418471928e-01,1.681544786795401203e+00
1.683845657467842116e+01,2.665876821576877997e+00,2.554989081478580837e-01,1.681612642707761340e+00
1.683956300246715543e+01,2.665854885245919625e+00,2.552814739979605840e-01,1.681680439276162176e+00
1.684066943025588969e+01,2.665857357335226663e+00,2.548092036178151720e-01,1.681748144073144546e+00
1.684177585804462396e+01,2.665829449775109605e+00,2.546548176354060389e-01,1.681815765346186264e+00
1.684288228583335822e+01,2.665816062264027675e+00,2.543485863386611423e-01,1.681883324967222482e+00
1.684398871362209249e+01,2.665814482173546107e+00,2.539186833271302457e-01,1.681950786703156231e+00
1.684509514141082676e+01,2.665783381359184911e+00,2.537987835657518620e-01,1.682018175029596385e+00
1.684620156919956102e+01,2.665778274508294743e+00,2.534059571695714830e-01,1.682085494863656550e+00
1.684730799698829529e+01,2.665769456904498735e+00,2.530522566444900479e-01,1.682152715434120926e+00
1.684841442477702955e+01,2.665739500694304542e+00,2.529213700559656552e-01,1.682219871184281290e+00
1.684952085256576382e+01,2.665740309478658254e+00,2.524662834087943453e-01,1.682286948817752759e+00
1.685062728035449808e+01,2.665722948822864868e+00,2.522031152034245882e-01,1.682353930895930771e+00
1.685173370814323590e+01,2.665698164966865402e+00,2.520185838733670636e-01,1.682420853019518825e+00
1.685284013593197017e+01,2.665701045267273361e+00,2.515414878098817253e-01,1.682487687078728644e+00
1.685394656372070443e+01,2.665676035405213362e+00,2.513600064002951551e-01,1.682554433428221419e+00
1.685505299150943870e+01,2.665659116843450249e+00,2.510928917023960150e-01,1.682621119719497793e+00
1.685615941929817296e+01,2.665659735993711532e+00,2.506396652190316376e-01,1.682687710218684352e+00
1.685726584708690723e+01,2.665629926700024743e+00,2.505101173878266363e-01,1.682754222983179782e+00
1.685837227487564149e+01,2.665621554455382292e+00,2.501525911999482044e-01,1.682820670641702820e+00
1.685947870266437576e+01,2.665616199332567327e+00,2.497630061038896288e-01,1.682887018975996574e+00
1.686058513045311003e+01,2.665585655873185633e+00,2.496423524947875561e-01,1.682953299127506908e+00
1.686169155824184429e+01,2.665584339745971754e+00,2.492096946454758211e-01,1.683019505471020194e+00
1.686279798603057856e+01,2.665570859007967641e+00,2.489072344563265926e-01,1.683085614056220702e+00
1.686390441381931282e+01,2.665543817052942632e+00,2.487501657538152278e-01,1.683151661143005295e+00
1.686501084160804709e+01,2.665546291059901485e+00,2.482768605731364986e-01,1.683217624290137104e+00
1.686611726939678135e+01,2.665524632450442688e+00,2.480627059663649825e-01,1.683283495941417574e+00
1.686722369718551562e+01,2.665504416997160675e+00,2.478332293116603524e-01,1.683349308200101868e+00
1.686833012497424988e+01,2.665506484755240990e+00,2.473641541385821208e-01,1.683415027548240017e+00
1.686943655276298415e+01,2.665478693367040020e+00,2.472168816988319084e-01,1.683480664756688006e+00
1.687054298055171841e+01,2.665466877601829321e+00,2.468975165356009360e-01,1.683546239559898572e+00
1.687164940834045268e+01,2.665464488858958703e+00,2.464764666150774941e-01,1.683611715936001119e+00
1.687275583612918695e+01,2.665434170663897540e+00,2.463575383015725595e-01,1.683677120228049606e+00
1.687386226391792121e+01,2.665430187529878037e+00,2.459537791266702134e-01,1.683742454753076601e+00
1.687496869170665903e+01,2.665420469672885151e+00,2.456122600283202617e-01,1.683807690198832807e+00
1.687607511949539330e+01,2.665391860955903081e+00,2.454758909497123387e-01,1.683872861742430782e+00
1.687718154728412756e+01,2.665393163215731942e+00,2.450148028297635672e-01,1.683937953689890410e+00
1.687828797507286183e+01,2.665375145062772955e+00,2.447639624618669907e-01,1.684002950936172249e+00
1.687939440286159609e+01,2.665352027882007313e+00,2.445688336794293594e-01,1.684067888494441112e+00
1.688050083065033036e+01,2.665354751892240248e+00,2.440921379961820958e-01,1.684132736673115138e+00
1.688160725843906462e+01,2.665329597449343169e+00,2.439199114779213862e-01,1.684197498438141150e+00
1.688271368622779889e+01,2.665314338779368075e+00,2.436397303772806222e-01,1.684262199682386552e+00
1.688382011401653315e+01,2.665314299060320025e+00,2.431931403339420705e-01,1.684326804310636305e+00
1.688492654180526742e+01,2.665284995203440754e+00,2.430673425225364226e-01,1.684391332601364200e+00
1.688603296959400168e+01,2.665277953869084726e+00,2.426975572802447523e-01,1.684455794703382692e+00
1.688713939738273595e+01,2.665271712457336850e+00,2.423190835579223934e-01,1.684520157350027247e+00
1.688824582517147022e+01,2.665242294154802849e+00,2.421956530225825854e-01,1.684584452945467881e+00
1.688935225296020448e+01,2.665241744095905752e+00,2.417546133691068910e-01,1.684648673297653110e+00
1.689045868074893875e+01,2.665227481471701854e+00,2.414648326224013153e-01,1.684712796477433328e+00
1.689156510853767301e+01,2.665201995477192831e+00,2.412991081742789923e-01,1.684776858726062088e+00
1.689267153632640728e+01,2.665204581125682370e+00,2.408233780683786129e-01,1.684840835605125431e+00
1.689377796411514154e+01,2.665182548113020022e+00,2.406201624356237856e-01,1.684904722132207988e+00
1.689488439190387581e+01,2.665164021280424844e+00,2.403783021922474006e-01,1.684968549115294145e+00
1.689599081969261007e+01,2.665165625018496076e+00,2.399133164999856793e-01,1.685032282119816704e+00
1.689709724748134789e+01,2.665138063528589285e+00,2.397723800845475428e-01,1.685095934384699623e+00
1.689820367527008216e+01,2.665127738770047383e+00,2.394400065154525248e-01,1.685159523403793491e+00
1.689931010305881642e+01,2.665124536240735864e+00,2.390284521072825741e-01,1.685223013553685423e+00
1.690041653084755069e+01,2.665095092994453463e+00,2.389095735873687509e-01,1.685286432908469578e+00
1.690152295863628495e+01,2.665092125715172511e+00,2.384954434646651411e-01,1.685349781172364780e+00
1.690262938642501922e+01,2.665081558518660021e+00,2.381663338439754252e-01,1.685413030644782095e+00
1.690373581421375349e+01,2.665054344987594082e+00,2.380236543037111963e-01,1.685476217054044934e+00
1.690484224200248775e+01,2.665056033978260963e+00,2.375574213426830394e-01,1.685539322389495442e+00
1.690594866979122202e+01,2.665037452368495874e+00,2.373186659877560001e-01,1.685602333958750920e+00
1.690705509757995628e+01,2.665015993248090354e+00,2.371124190939826737e-01,1.685665286005337604e+00
1.690816152536869055e+01,2.665018483174696140e+00,2.366370583148652007e-01,1.685728147409745192e+00
1.690926795315742481e+01,2.664993297363953406e+00,2.364734371126119838e-01,1.685790923734468372e+00
1.691037438094615908e+01,2.664979636513865380e+00,2.361801111626037619e-01,1.685853638978725533e+00
1.691148080873489334e+01,2.664978909357055503e+00,2.357409330009487547e-01,1.685916256873421171e+00
1.691258723652362761e+01,2.664950214538698958e+00,2.356179972124534672e-01,1.685978799813301121e+00
1.691369366431236188e+01,2.664944405164694441e+00,2.352363385667508022e-01,1.686041275413882712e+00
1.691480009210109614e+01,2.664937305654377919e+00,2.348693960867763997e-01,1.686103651533199299e+00
1.691590651988983041e+01,2.664909080304606714e+00,2.347422914931286131e-01,1.686165961670079261e+00
1.691701294767856467e+01,2.664909186474489378e+00,2.342936231920398349e-01,1.686228195107529304e+00
1.691811937546729894e+01,2.664894219823433108e+00,2.340164805727737440e-01,1.686290332052034602e+00
1.691922580325603320e+01,2.664870304897587250e+00,2.338414255296728528e-01,1.686352408537868275e+00
1.692033223104477102e+01,2.664872910136084183e+00,2.333642007210752767e-01,1.686414398255907221e+00
1.692143865883350529e+01,2.664850610418458832e+00,2.331714340506385319e-01,1.686476298824065134e+00
1.692254508662223955e+01,2.664833731359062430e+00,2.329169120176161067e-01,1.686538139594624841e+00
1.692365151441097382e+01,2.664834820796624371e+00,2.324568873044250417e-01,1.686599885395094756e+00
1.692475794219970808e+01,2.664807599322602361e+00,2.323214756655491431e-01,1.686661551864296005e+00
1.692586436998844235e+01,2.664798679897545597e+00,2.319762850455878156e-01,1.686723154163993765e+00
1.692697079777717661e+01,2.664794668214550910e+00,2.315748179455538180e-01,1.686784657254436270e+00
1.692807722556591088e+01,2.664766184525691362e+00,2.314550664322388152e-01,1.686846090795310449e+00
1.692918365335464514e+01,2.664764125208679779e+00,2.310311792734725811e-01,1.686907451878885578e+00
