wavelength_um,target_amp,holographic_amp,periodic_amp,phase_rad
1.064365365365365301e+00,4.951764374233524370e-03,4.896859316920773413e-03,3.781245048392740688e-03,-3.019781655919556940e+01
1.064367367367367256e+00,4.795490978315191354e-03,4.736486815050759344e-03,4.322242274375408255e-03,-3.025186467314511063e+01
1.064369369369369211e+00,4.643446640939504454e-03,4.580361338147767407e-03,4.856011543577083006e-03,-3.030596464482814056e+01
1.064371371371371389e+00,4.495539723681109615e-03,4.428401938886732461e-03,5.382493169123918342e-03,-3.036011875095347889e+01
1.064373373373373344e+00,4.351679354286889546e-03,4.280528402159724383e-03,5.901629227721284787e-03,-3.041432926454687191e+01
1.064375375375375299e+00,4.211775481621782453e-03,4.136661271345263777e-03,6.413363583531078542e-03,-3.046859844811781315e+01
1.064377377377377254e+00,4.075738937333693059e-03,3.996721881541496872e-03,6.917641877959798159e-03,-3.052292854250406151e+01
1.064379379379379431e+00,3.943481485963806071e-03,3.860632380842839162e-03,7.414411551818413104e-03,-3.057732175827005960e+01
1.064381381381381386e+00,3.814915878691269371e-03,3.728315755536332557e-03,7.903621844028136875e-03,-3.063178026372805718e+01
1.064383383383383341e+00,3.689955901362400054e-03,3.599695849555956811e-03,8.385223801302937874e-03,-3.068630617314870790e+01
1.064385385385385296e+00,3.568516420926786791e-03,3.474697382516434008e-03,8.859170283553242931e-03,-3.074090153346124055e+01
1.064387387387387252e+00,3.450513428964466049e-03,3.353245965110465861e-03,9.325415969612541392e-03,-3.079556830985419325e+01
1.064389389389389429e+00,3.335864082216453714e-03,3.235268111765698604e-03,9.783917364034574668e-03,-3.085030837028532602e+01
1.064391391391391384e+00,3.224486742085699246e-03,3.120691252718330727e-03,1.023463279675438861e-02,-3.090512346782564634e+01
1.064393393393393339e+00,3.116301009054409273e-03,3.009443741364715378e-03,1.067752243203080008e-02,-3.096001522268278094e+01
1.064395395395395294e+00,3.011227755456114766e-03,2.901454860595650224e-03,1.111254827272807437e-02,-3.101498510217227533e+01
1.064397397397397249e+00,2.909189156436169967e-03,2.796654827880926553e-03,1.153967416097971370e-02,-3.107003439859718341e+01
1.064399399399399426e+00,2.810108716996754033e-03,2.694974797178826577e-03,1.195886578326805366e-02,-3.112516420592226751e+01
1.064401401401401381e+00,2.713911297920847555e-03,2.596346860524749792e-03,1.237009066886766637e-02,-3.118037539370260092e+01
1.064403403403403336e+00,2.620523136659504929e-03,2.500704045411986098e-03,1.277331819807988982e-02,-3.123566858029870019e+01
1.064405405405405292e+00,2.529871867932387795e-03,2.407980312924259091e-03,1.316851960021701157e-02,-3.129104410259935420e+01
1.064407407407407247e+00,2.441886540994896767e-03,2.318110553607048620e-03,1.355566795436009483e-02,-3.134650198379979713e+01
1.064409409409409424e+00,2.356497633953071828e-03,2.231030581519479437e-03,1.393473819155253111e-02,-3.140204189895289844e+01
1.064411411411411379e+00,2.273637065971225672e-03,2.146677127531507537e-03,1.430570709462957411e-02,-3.145766313760906030e+01
1.064413413413413334e+00,2.193238206796442082e-03,2.064987831246176391e-03,1.466855329892226972e-02,-3.151336456385118723e+01
1.064415415415415289e+00,2.115235884626324048e-03,1.985901232872307794e-03,1.502325728853908318e-02,-3.156914457276283770e+01
1.064417417417417466e+00,2.039566390018478920e-03,1.909356762655011266e-03,1.536980139982154804e-02,-3.162500104495571307e+01
1.064419419419419421e+00,1.966167479068047386e-03,1.835294731392459518e-03,1.570816981673945484e-02,-3.168093129667748897e+01
1.064421421421421377e+00,1.894978373550451059e-03,1.763656319724689380e-03,1.603834856941753137e-02,-3.173693202704602712e+01
1.064423423423423332e+00,1.825939758623935970e-03,1.694383567019006661e-03,1.636032553309566331e-02,-3.179299926192291181e+01
1.064425425425425287e+00,1.758993778852793169e-03,1.627419360658477867e-03,1.667409042441977962e-02,-3.184912829374965071e+01
1.064427427427427464e+00,1.694084032058425790e-03,1.562707425447891095e-03,1.697963479745815199e-02,-3.190531361763158813e+01
1.064429429429429419e+00,1.631155560803966434e-03,1.500192312987694591e-03,1.727695204090756720e-02,-3.196154886385662408e+01
1.064431431431431374e+00,1.570154841880699089e-03,1.439819391645438471e-03,1.756603737469426482e-02,-3.201782672650141848e+01
1.064433433433433329e+00,1.511029774221156691e-03,1.381534837579066885e-03,1.784688784465398789e-02,-3.207413888783497669e+01
1.064435435435435284e+00,1.453729664922690651e-03,1.325285626682746760e-03,1.811950231691991653e-02,-3.213047593881253050e+01
1.064437437437437461e+00,1.398205213112817778e-03,1.271019527337565510e-03,1.838388147363805361e-02,-3.218682729608425319e+01
1.064439439439439417e+00,1.344408492303667511e-03,1.218685094734931655e-03,1.864002780737984699e-02,-3.224318111514151752e+01
1.064441441441441372e+00,1.292292931600524161e-03,1.168231667261665453e-03,1.888794561275938116e-02,-3.229952419942214448e+01
1.064443443443443327e+00,1.241813294286256203e-03,1.119609363614618158e-03,1.912764098292498924e-02,-3.235584190735577437e+01
1.064445445445445282e+00,1.192925655941242573e-03,1.072769082931376069e-03,1.935912180056918383e-02,-3.241211805547368385e+01
1.064447447447447459e+00,1.145587380989806104e-03,1.027662506878450170e-03,1.958239772969673845e-02,-3.246833481940301169e+01
1.064449449449449414e+00,1.099757097167057204e-03,9.842421034219131504e-04,1.979748021027627133e-02,-3.252447263400285493e+01
1.064451451451451369e+00,1.055394669775399285e-03,9.424611339878704013e-04,2.000438244821362704e-02,-3.258051009159805744e+01
1.064453453453453324e+00,1.012461174420620181e-03,9.022736630164501044e-04,2.020311940618486207e-02,-3.263642384060651835e+01
1.064455455455455501e+00,9.709188683976748176e-04,8.636345699026140924e-04,2.039370779586854518e-02,-3.269218848601556004e+01
1.064457457457457457e+00,9.307311612869725642e-04,8.264995639854648456e-04,2.057616606876297091e-02,-3.274777649249166700e+01
1.064459459459459412e+00,8.918625853927114036e-04,7.908252030321583515e-04,2.075051440334452213e-02,-3.280315809110925329e+01
1.064461461461461367e+00,8.542787639242578179e-04,7.565689131937717920e-04,2.091677469864503328e-02,-3.285830119496588253e+01
1.064463463463463322e+00,8.179463798444734255e-04,7.236890129933240979e-04,2.107497056106407210e-02,-3.291317132230613396e+01
1.064465465465465499e+00,7.828331434620030508e-04,6.921447393114244775e-04,2.122512729379071039e-02,-3.296773153305485948e+01
1.064467467467467454e+00,7.489077594934607889e-04,6.618962757124952946e-04,2.136727188593615795e-02,-3.302194238168885221e+01
1.064469469469469409e+00,7.161398940380092832e-04,6.329047831609337788e-04,2.150143299960325521e-02,-3.307576189009563450e+01
1.064471471471471364e+00,6.845001404580461227e-04,6.051324316512577935e-04,2.162764095985689541e-02,-3.312914554755811025e+01
1.064473473473473319e+00,6.539599863027097159e-04,5.785424340493759005e-04,2.174592773885318173e-02,-3.318204634047641832e+01
1.064475475475475497e+00,6.244917785098421173e-04,5.530990789273770424e-04,2.185632694592980207e-02,-3.323441482376878753e+01
1.064477477477477452e+00,5.960686897460648961e-04,5.287677639890981957e-04,2.195887381231195756e-02,-3.328619923760166444e+01
1.064479479479479407e+00,5.686646839585142573e-04,5.055150272538904430e-04,2.205360517868456410e-02,-3.333734568253878194e+01
1.064481481481481362e+00,5.422544825431433986e-04,4.833085760248535768e-04,2.214055948013423161e-02,-3.338779836153760527e+01
1.064483483483483539e+00,5.168135301530860093e-04,4.621173112136415617e-04,2.221977673271023287e-02,-3.343749990319332710e+01
1.064485485485485494e+00,4.923179612593531857e-04,4.419113463151786467e-04,2.229129851781614866e-02,-3.348639177772763986e+01
1.064487487487487449e+00,4.687445664921064217e-04,4.226620182333308334e-04,2.235516796798620726e-02,-3.353441482241188965e+01
1.064489489489489404e+00,4.460707599421331643e-04,4.043418888180754108e-04,2.241142975052889952e-02,-3.358150988939787140e+01
1.064491491491491360e+00,4.242745463049624058e-04,3.869247337855422270e-04,2.246013005259691817e-02,-3.362761863361870240e+01
1.064493493493493537e+00,4.033344889756225633e-04,3.703855173246476773e-04,2.250131656478220055e-02,-3.367268445276855005e+01
1.064495495495495492e+00,3.832296787161027017e-04,3.547003495033756787e-04,2.253503846443824510e-02,-3.371665359169554677e+01
1.064497497497497447e+00,3.639397026085544259e-04,3.398464233969196685e-04,2.256134639951791129e-02,-3.375947641932981469e+01
1.064499499499499402e+00,3.454446143529606834e-04,3.258019302919010966e-04,2.258029247090085484e-02,-3.380110887595878921e+01
1.064501501501501357e+00,3.277249045242951945e-04,3.125459494920281435e-04,2.259193021565032711e-02,-3.384151408468702016e+01
1.064503503503503534e+00,3.107614726414699630e-04,3.000583124044100321e-04,2.259631458882992508e-02,-3.388066410035268916e+01
1.064505505505505489e+00,2.945355991171588360e-04,2.883194384965191400e-04,2.259350194589732075e-02,-3.391854176157277578e+01
1.064507507507507444e+00,2.790289190101994418e-04,2.773101448276088488e-04,2.258355002427940225e-02,-3.395514258340656966e+01
1.064509509509509400e+00,2.642233961856403461e-04,2.670114298299857271e-04,2.256651792486636179e-02,-3.399047661499346873e+01
1.064511511511511355e+00,2.501012987633509962e-04,2.574042357656110042e-04,2.254246609314746602e-02,-3.402457015973541843e+01
1.064513513513513532e+00,2.366451756349133870e-04,2.484691954233678862e-04,2.251145630018138930e-02,-3.405746723999266834e+01
1.064515515515515487e+00,2.238378339740239049e-04,2.401863712507407145e-04,2.247355162314266380e-02,-3.408923067536066043e+01
1.064517517517517442e+00,2.116623180031006256e-04,2.325349973977205195e-04,2.242881642562679495e-02,-3.411994264031057611e+01
1.064519519519519397e+00,2.001018888618113036e-04,2.254932369214173577e-04,2.237731633782369042e-02,-3.414970457840909290e+01
1.064521521521521574e+00,1.891400057159543162e-04,2.190379675722806758e-04,2.231911823631056724e-02,-3.417863637723000636e+01
1.064523523523523529e+00,1.787603080846125660e-04,2.131446098773220562e-04,2.225429022379401406e-02,-3.420687475089860641e+01
1.064525525525525484e+00,1.689465993329374504e-04,2.077870100359434250e-04,2.218290160805316824e-02,-3.423457083517949684e+01
1.064527527527527440e+00,1.596828314791176476e-04,2.029373879756697511e-04,2.210502288090697778e-02,-3.426188706534640005e+01
1.064529529529529395e+00,1.509530914336385226e-04,1.985663571837375119e-04,2.202072569835263408e-02,-3.428899347419866217e+01
1.064531531531531572e+00,1.427415880948833325e-04,1.946430180559880331e-04,2.193008285714712416e-02,-3.431606360720793703e+01
1.064533533533533527e+00,1.350326412099837003e-04,1.911351222141796321e-04,2.183316827512845476e-02,-3.434327028800061754e+01
1.064535535535535482e+00,1.278106711420640270e-04,1.880092994057749347e-04,2.173005696813405316e-02,-3.437078148804922506e+01
1.064537537537537437e+00,1.210601901109338547e-04,1.852313352072340971e-04,2.162082502836461945e-02,-3.439875653865350813e+01
1.064539539539539392e+00,1.147657946804291984e-04,1.827664843166662849e-04,2.150554960246143371e-02,-3.442734288891765004e+01
1.064541541541541569e+00,1.089121594261271427e-04,1.805798029996749665e-04,2.138430886851710663e-02,-3.445667355737135296e+01
1.064543543543543525e+00,1.034840319629715631e-04,1.786364843538575879e-04,2.125718201403058866e-02,-3.448686535811318521e+01
1.064545545545545480e+00,9.846622909576316850e-05,1.769021815308953721e-04,2.112424921266103928e-02,-3.451801791686163767e+01
1.064547547547547435e+00,9.384363426878606848e-05,1.753433067082007526e-04,2.098559160120537156e-02,-3.455021343264816380e+01
1.064549549549549390e+00,8.960119615490831375e-05,1.739272967011811649e-04,2.084129125692543022e-02,-3.458351709581017985e+01
1.064551551551551567e+00,8.572392840375959706e-05,1.726228395000775422e-04,2.069143117336894738e-02,-3.461797804444549342e+01
1.064553553553553522e+00,8.219691056014198649e-05,1.714000592089543818e-04,2.053609523810686829e-02,-3.465363072732460381e+01
1.064555555555555477e+00,7.900529004839276759e-05,1.702306594936329640e-04,2.037536820803495866e-02,-3.469049654434869012e+01
1.064557557557557432e+00,7.613428517937431000e-05,1.690880278412634655e-04,2.020933568527066848e-02,-3.472858564516923252e+01
1.064559559559559609e+00,7.356918931807820896e-05,1.679473043534366282e-04,2.003808409486356260e-02,-3.476789878535282696e+01
1.064561561561561565e+00,7.129537587278604897e-05,1.667854197797906499e-04,1.986170065951095576e-02,-3.480842916196801440e+01
1.064563563563563520e+00,6.929830432126137332e-05,1.655811076213104763e-04,1.968027337513273550e-02,-3.485016417014401924e+01
1.064565565565565475e+00,6.756352711039991454e-05,1.643148954801399765e-04,1.949389098667148393e-02,-3.489308704304150410e+01
1.064567567567567430e+00,6.607669741155859330e-05,1.629690802392164530e-04,1.930264296507818236e-02,-3.493717835460540755e+01
1.064569569569569607e+00,6.482357763946815807e-05,1.615276912731168873e-04,1.910661948043830549e-02,-3.498241738004756485e+01
1.064571571571571562e+00,6.379004876335650932e-05,1.599764454294883118e-04,1.890591137942504441e-02,-3.502878331665428391e+01
1.064573573573573517e+00,6.296212026820657869e-05,1.583026967780346060e-04,1.870061015780930327e-02,-3.507625637981981015e+01
1.064575575575575472e+00,6.232594079301767836e-05,1.564953837821773009e-04,1.849080794043675771e-02,-3.512481879005316898e+01
1.064577577577577427e+00,6.186780930541563414e-05,1.545449757684544021e-04,1.827659745015527276e-02,-3.517445567761961911e+01
1.064579579579579605e+00,6.157418683620224779e-05,1.524434204955352190e-04,1.805807198714865988e-02,-3.522515592564746356e+01
1.064581581581581560e+00,6.143170865923199236e-05,1.501840939836850759e-04,1.783532540313148215e-02,-3.527691298276743481e+01
1.064583583583583515e+00,6.142719687823685096e-05,1.477617536531736653e-04,1.760845207512731769e-02,-3.532972567419106014e+01
1.064585585585585470e+00,6.154767336281618823e-05,1.451724956113204011e-04,1.737754687962777059e-02,-3.538359904323142047e+01
1.064587587587587425e+00,6.178037295708973956e-05,1.424137169155952553e-04,1.714270517135099356e-02,-3.543854525744209383e+01
1.064589589589589602e+00,6.211275691649681039e-05,1.394840833007230307e-04,1.690402275189907544e-02,-3.549458462326886377e+01
1.064591591591591557e+00,6.253252652058383630e-05,1.363835035745914078e-04,1.666159584964361021e-02,-3.555174674731059525e+01
1.064593593593593512e+00,6.302763672784430994e-05,1.331131111370176094e-04,1.641552109169406790e-02,-3.561007190602063588e+01
1.064595595595595467e+00,6.358630995542100027e-05,1.296752542161678319e-04,1.616589547913057159e-02,-3.566961268210133085e+01
1.064597597597597645e+00,6.419704974075994108e-05,1.260734961803510758e-04,1.591281636091602600e-02,-3.573043594990032545e+01
1.064599599599599600e+00,6.484865439241105432e-05,1.223126281368379982e-04,1.565638141068418851e-02,-3.579262530718740010e+01
1.064601601601601555e+00,6.553023046894448391e-05,1.183986965137639828e-04,1.539668859783222335e-02,-3.585628407967255527e+01
1.064603603603603510e+00,6.623120602695993400e-05,1.143390496327338537e-04,1.513383616525139884e-02,-3.592153905425990956e+01
1.064605605605605465e+00,6.694134366434786941e-05,1.101424082892695980e-04,1.486792260265998138e-02,-3.598854514547726779e+01
1.064607607607607642e+00,6.765075318516383250e-05,1.058189674723457487e-04,1.459904662048630911e-02,-3.605749125315306003e+01
1.064609609609609597e+00,6.834990393594061792e-05,1.013805388701150830e-04,1.432730712582517066e-02,-3.612860763977622014e+01
1.064611611611611552e+00,6.902963670603398519e-05,9.684074718389236859e-05,1.405280319505856738e-02,-3.620217524335725301e+01
1.064613613613613508e+00,6.968117511458345040e-05,9.221529835765803471e-05,1.377563405187243011e-02,-3.627853743353772131e+01
1.064615615615615463e+00,7.029613650056496682e-05,8.752234403121353097e-05,1.349589903862171217e-02,-3.635811481609748341e+01
1.064617617617617640e+00,7.086654223792782602e-05,8.278297561699407418e-05,1.321369759203962213e-02,-3.644142373493488662e+01
1.064619619619619595e+00,7.138482738394570507e-05,7.802189252953494315e-05,1.292912922052287701e-02,-3.652909904727676604e+01
1.064621621621621550e+00,7.184384971723522324e-05,7.326830237994008774e-05,1.264229347445606534e-02,-3.662192135961318229e+01
1.064623623623623505e+00,7.223689798609095401e-05,6.855712506276091605e-05,1.235328992389268452e-02,-3.672084782599123542e+01
1.064625625625625682e+00,7.255769948130034520e-05,6.393057919956743709e-05,1.206221813575431533e-02,-3.682704311751231074e+01
1.064627627627627637e+00,7.280042678184614501e-05,5.944021308317131986e-05,1.176917764318942232e-02,-3.694190194676509265e+01
1.064629629629629592e+00,7.295970366053786821e-05,5.514936500695618199e-05,1.147426792608482668e-02,-3.706704451927777910e+01
1.064631631631631548e+00,7.303061018095748872e-05,5.113582395965616449e-05,1.117758838310361699e-02,-3.720424924836609648e+01
1.064633633633633503e+00,7.300868685504438766e-05,4.749399329605653847e-05,1.087923830773278137e-02,-3.735526342848519477e+01
1.064635635635635680e+00,7.288993795013582648e-05,4.433501724906091870e-05,1.057931686707641594e-02,-3.752141447498488702e+01
1.064637637637637635e+00,7.267083380318730909e-05,4.178222745228795521e-05,1.027792307000009731e-02,-3.770297164572667725e+01
1.064639639639639590e+00,7.234831223118928713e-05,3.995876618233051787e-05,9.975155750623658155e-03,-3.789835148518120178e+01
1.064641641641641545e+00,7.191977891871101174e-05,3.896629878443120984e-05,9.671113538089916653e-03,-3.810354311432436702e+01
1.064643643643643500e+00,7.138310689180952194e-05,3.885979820713449204e-05,9.365894838958938387e-03,-3.831233770848547948e+01
1.064645645645645677e+00,7.073663490825693185e-05,3.963013994684812149e-05,9.059597804889319220e-03,-3.851763705346008493e+01
1.064647647647647632e+00,6.997916494461471789e-05,4.120524958151955728e-05,8.752320317192656754e-03,-3.871327596135874671e+01
1.064649649649649588e+00,6.910995857601288288e-05,4.346926319117331634e-05,8.444159957106948944e-03,-3.889530724068858802e+01
1.064651651651651543e+00,6.812873242935591671e-05,4.628834415566341449e-05,8.135213985280467103e-03,-3.906220522935496575e+01
1.064653653653653498e+00,6.703565257365347817e-05,4.953161581101054651e-05,7.825579317706247637e-03,-3.921427878056285721e+01
1.064655655655655675e+00,6.583132795549922437e-05,5.308277703105201419e-05,7.515352502884885093e-03,-3.935287739693111320e+01
1.064657657657657630e+00,6.451680279570432019e-05,5.684390105166630173e-05,7.204629698008345288e-03,-3.947975894041234568e+01
1.064659659659659585e+00,6.309354803633017103e-05,6.073472523709473527e-05,6.893506645767032495e-03,-3.959670673295835286e+01
1.064661661661661540e+00,6.156345182084451166e-05,6.469008552744279976e-05,6.582078653529829099e-03,-3.970534419496588896e+01
1.064663663663663717e+00,5.992880899258034292e-05,6.865699384957651703e-05,6.270440569367709618e-03,-3.980706977383027123e+01
1.064665665665665673e+00,5.819230972533039937e-05,7.259201048811918819e-05,5.958686760097532155e-03,-3.990305346849748247e+01
1.064667667667667628e+00,5.635702717583834423e-05,7.645910562787269435e-05,5.646911089177844914e-03,-3.999425979746945359e+01
1.064669669669669583e+00,5.442640430818760034e-05,8.022800250157264385e-05,5.335206894023714758e-03,-4.008147891410160213e+01
1.064671671671671538e+00,5.240423986854020018e-05,8.387292539544249795e-05,5.023666967376089372e-03,-4.016535742607201342e+01
1.064673673673673715e+00,5.029467349996013755e-05,8.737166507031437330e-05,4.712383530790093845e-03,-4.024642561770984628e+01
1.064675675675675670e+00,4.810217012271273231e-05,9.070488428007387918e-05,4.401448216839363818e-03,-4.032512021695739435e+01
1.064677677677677625e+00,4.583150354487667573e-05,9.385560212114873232e-05,4.090952049178793980e-03,-4.040180291139099467e+01
1.064679679679679580e+00,4.348773935221511078e-05,9.680881047600329832e-05,3.780985416694139425e-03,-4.047677519478133235e+01
1.064681681681681535e+00,4.107621717005510297e-05,9.955118778206360351e-05,3.471638057533304924e-03,-4.055029019271186996e+01
1.064683683683683713e+00,3.860253228324340215e-05,1.020708847802474843e-04,3.162999038335492438e-03,-4.062256207220114135e+01
1.064685685685685668e+00,3.607251664339332581e-05,1.043573635737181328e-04,2.855156730611258745e-03,-4.069377354311856010e+01
1.064687687687687623e+00,3.349221941894603590e-05,1.064012762823408773e-04,2.548198795087875529e-03,-4.076408186238084141e+01
1.064689689689689578e+00,3.086788700744915414e-05,1.081943733604294206e-04,2.242212158253887797e-03,-4.083362367329861087e+01
1.064691691691691533e+00,2.820594265830640566e-05,1.097294341287493262e-04,1.937282997113041897e-03,-4.090251893507065972e+01
1.064693693693693710e+00,2.551296567445389968e-05,1.110002140876898921e-04,1.633496716644718735e-03,-4.097087414913007564e+01
1.064695695695695665e+00,2.279567032826912361e-05,1.120014048944676315e-04,1.330937930938738125e-03,-4.103878503979182568e+01
1.064697697697697620e+00,2.006088450970315942e-05,1.127286039918048624e-04,1.029690447600310537e-03,-4.110633881621691899e+01
1.064699699699699575e+00,1.731552812207198320e-05,1.131782916395311617e-04,7.298372463816376384e-04,-4.117361611981453962e+01
1.064701701701701753e+00,1.456659136741337763e-05,1.133478136397132188e-04,4.314604633743942944e-04,-4.124069273848855488e+01
1.064703703703703708e+00,1.182111289947582890e-05,1.132353685560888012e-04,1.346413702374072070e-04,-4.130764116109612871e+01
1.064705705705705663e+00,9.086157959439152698e-06,1.128399985687105026e-04,1.605396395996957863e-04,-4.137453203204682239e+01
1.064707707707707618e+00,6.368796500250901664e-06,1.121615834018018697e-04,4.540030707683200472e-04,-4.144143556714313092e+01
1.064709709709709573e+00,3.676081396495267901e-06,1.112008370425117523e-04,7.456703428451267809e-04,-4.150842298610000825e+01
1.064711711711711750e+00,1.015026809574914053e-06,1.099593072518231546e-04,1.035463804859365709e-03,-4.157556802193836631e+01
1.064713713713713705e+00,1.607413307511744640e-06,1.084393780256086287e-04,1.323306754849482838e-03,-4.164294857721765908e+01
1.064715715715715660e+00,4.184366417748295752e-06,1.066442756588807900e-04,1.609123451275032814e-03,-4.171064860379834016e+01
1.064717717717717615e+00,6.709062333634317891e-06,1.045780791661828871e-04,1.892839135512576097e-03,-4.177876031056042194e+01
1.064719719719719571e+00,9.174853760534995331e-06,1.022457365863212826e-04,2.174380039843356541e-03,-4.184738682100446283e+01
1.064721721721721748e+00,1.157523645574892741e-05,9.965308900907455495e-05,2.453673407550681102e-03,-4.191664545632487915e+01
1.064723723723723703e+00,1.390386891927688702e-05,9.680690527287891126e-05,2.730647507652970551e-03,-4.198667186931633921e+01
1.064725725725725658e+00,1.615459152763397172e-05,9.371493149836539823e-05,3.005231645289554131e-03,-4.205762534526069629e+01
1.064727727727727613e+00,1.832144514107190102e-05,9.038596125215832527e-05,3.277356180717955723e-03,-4.212969571675014890e+01
1.064729729729729568e+00,2.039868905810424260e-05,8.682993522282912951e-05,3.546952539740240700e-03,-4.220311251999022062e+01
1.064731731731731745e+00,2.238081833389504149e-05,8.305808308144502022e-05,3.813953230584501281e-03,-4.227815731037782854e+01
1.064733733733733700e+00,2.426258031237994272e-05,7.908312706298209938e-05,4.078291852458309184e-03,-4.235518047391014562e+01
1.064735735735735656e+00,2.603899047998435386e-05,7.491957656961691200e-05,4.339903113045304878e-03,-4.243462453287214942e+01
1.064737737737737611e+00,2.770534747326032905e-05,7.058416012922677334e-05,4.598722838735239647e-03,-4.251705694340877528e+01
1.064739739739739788e+00,2.925724721863089638e-05,6.609646782354242263e-05,4.854687986194447177e-03,-4.260321695180103774e+01
1.064741741741741743e+00,3.069059623782750156e-05,6.147992298117969728e-05,5.107736656154803975e-03,-4.269408348441865542e+01
1.064743743743743698e+00,3.200162400099893748e-05,5.676327953536121292e-05,5.357808103963409424e-03,-4.279097466302958708e+01
1.064745745745745653e+00,3.318689435994734476e-05,5.198297442460417478e-05,5.604842750159232112e-03,-4.289569459054261102e+01
1.064747747747747608e+00,3.424331593337187510e-05,4.718689163623013906e-05,5.848782192242028138e-03,-4.301074865840169537e+01
1.064749749749749785e+00,3.516815156091758347e-05,4.244046687146770815e-05,6.089569214875298515e-03,-4.313964937189265925e+01
1.064751751751751740e+00,3.595902667827036397e-05,3.783659326185069848e-05,6.327147800579243503e-03,-4.328730937771317144e+01
1.064753753753753696e+00,3.661393663191522569e-05,3.351120349126903325e-05,6.561463137493414241e-03,-4.346039804467711321e+01
1.064755755755755651e+00,3.713125292151910365e-05,2.966518309647316515e-05,6.792461631772886248e-03,-4.366714255747783113e+01
1.064757757757757606e+00,3.750972837339354389e-05,2.658525729756282694e-05,7.020090914307060281e-03,-4.391513289908274231e+01
1.064759759759759783e+00,3.774850116107803525e-05,2.463268327458469558e-05,7.244299850937442088e-03,-4.420492855506093122e+01
1.064761761761761738e+00,3.784709774498658925e-05,2.414301592789882032e-05,7.465038550223158063e-03,-4.452108950356126371e+01
1.064763763763763693e+00,3.780543468091020486e-05,2.524577852313248600e-05,7.682258370952424996e-03,-4.483301532299412884e+01
1.064765765765765648e+00,3.762381928022070728e-05,2.777957268599012125e-05,7.895911930376245044e-03,-4.511282939742194031e+01
1.064767767767767825e+00,3.730294913932198387e-05,3.141328783112593687e-05,8.105953112031912336e-03,-4.534982718114599720e+01
1.064769769769769781e+00,3.684391061028413709e-05,3.581552004273658412e-05,8.312337071891169604e-03,-4.554725596439801194e+01
1.064771771771771736e+00,3.624817603547298496e-05,4.073071347966197300e-05,8.515020245721385828e-03,-4.571327947426544114e+01
1.064773773773773691e+00,3.551759996516564154e-05,4.598058863242856999e-05,8.713960353548108953e-03,-4.585581546359005500e+01
1.064775775775775646e+00,3.465441422326767619e-05,5.144333600859666043e-05,8.909116407319559935e-03,-4.598106093122121507e+01
1.064777777777777823e+00,3.366122188634464044e-05,5.703420896948218369e-05,9.100448717551785915e-03,-4.609352676197542564e+01
1.064779779779779778e+00,3.254099024177963060e-05,6.269210099861695622e-05,9.287918894129991443e-03,-4.619643000011446077e+01
1.064781781781781733e+00,3.129704262697539040e-05,6.837105781829397560e-05,9.471489855665881502e-03,-4.629206855937204779e+01
1.064783783783783688e+00,2.993304929916790370e-05,7.403503213668616680e-05,9.651125830587891849e-03,-4.638210216366172745e+01
1.064785785785785643e+00,2.845301726224512402e-05,7.965463177600728929e-05,9.826792363976391553e-03,-4.646774771041992835e+01
1.064787787787787821e+00,2.686127918321583435e-05,8.520507501339685613e-05,9.998456318734668183e-03,-4.654991202569470943e+01
1.064789789789789776e+00,2.516248131422471344e-05,9.066488223550260052e-05,1.016608588029179611e-02,-4.662928192745199141e+01
1.064791791791791731e+00,2.336157051460924079e-05,9.601502350199370790e-05,1.032965056034554525e-02,-4.670638581141189150e+01
1.064793793793793686e+00,2.146378047737713848e-05,1.012383537857760202e-04,1.048912119734719817e-02,-4.678163628384400852e+01
1.064795795795795641e+00,1.947461705145525393e-05,1.063192335812163092e-04,1.064446995964503720e-02,-4.685536009561196380e+01
1.064797797797797818e+00,1.739984280935187062e-05,1.112432711393098622e-04,1.079567034810940095e-02,-4.692781946941199323e+01
1.064799799799799773e+00,1.524546087839543028e-05,1.159971458996857867e-04,1.094269719701130607e-02,-4.699922751660356113e+01
1.064801801801801728e+00,1.301769808068158764e-05,1.205684871653984368e-04,1.108552667483364215e-02,-4.706975954027528530e+01
1.064803803803803683e+00,1.072298744580481403e-05,1.249457908236834794e-04,1.122413628559507798e-02,-4.713956143537032517e+01
1.064805805805805861e+00,8.367950051009288078e-06,1.291183626084295899e-04,1.135850486942293659e-02,-4.720875601247803388e+01
1.064807807807807816e+00,5.959376440670419954e-06,1.330762799922429710e-04,1.148861260144674531e-02,-4.727744781724342715e+01
1.064809809809809771e+00,3.504207452659391199e-06,1.368103674198361327e-04,1.161444099315657452e-02,-4.734572684961047173e+01
1.064811811811811726e+00,1.009514656609351314e-06,1.403121808838043213e-04,1.173597289060908030e-02,-4.741367146530490118e+01
1.064813813813813681e+00,1.517519586312880609e-06,1.435739992521926304e-04,1.185319247357703200e-02,-4.748135066733303233e+01
1.064815815815815858e+00,4.069622422702372623e-06,1.465888203421659010e-04,1.196608525492718310e-02,-4.754882593687285919e+01
1.064817817817817813e+00,6.639450997150921507e-06,1.493503602750531156e-04,1.207463807745676188e-02,-4.761615271230869695e+01
1.064819819819819768e+00,9.219613241934959056e-06,1.518530551700284284e-04,1.217883911339111454e-02,-4.768338160177885499e+01
