domain_index,structure_z_um,structure_width_um
2103,1.494420829255874742e+04,1.982253388056051335e+00
2104,1.494619054594680347e+04,7.929013552226024331e+00
2105,1.495411955949902949e+04,1.982253388056051335e+00
2106,1.495610181288708554e+04,3.964506776113921660e+00
2107,1.496006631966319947e+04,3.964506776112102671e+00
2108,1.496403082643931157e+04,3.964506776113921660e+00
2109,1.496799533321542549e+04,1.982253388056051335e+00
2110,1.496997758660348154e+04,7.929013552226024331e+00
2111,1.497790660015570757e+04,1.982253388056051335e+00
2112,1.497988885354376362e+04,3.964506776113921660e+00
2113,1.498385336031987754e+04,1.982253388056051335e+00
2114,1.498583561370793359e+04,7.929013552226024331e+00
2115,1.499376462726015961e+04,1.982253388056051335e+00
2116,1.499574688064821567e+04,3.964506776113921660e+00
2117,1.499971138742432959e+04,1.982253388056051335e+00
2118,1.500169364081238564e+04,7.929013552226024331e+00
2119,1.500962265436461166e+04,1.982253388056051335e+00
2120,1.501160490775266771e+04,3.964506776113921660e+00
2121,1.501556941452878164e+04,3.964506776112102671e+00
2122,1.501953392130489374e+04,3.964506776113921660e+00
2123,1.502349842808100766e+04,1.982253388056051335e+00
2124,1.502548068146906371e+04,7.929013552226024331e+00
2125,1.503340969502128974e+04,1.982253388056051335e+00
2126,1.503539194840934579e+04,3.964506776113921660e+00
2127,1.503935645518545971e+04,1.982253388056051335e+00
2128,1.504133870857351576e+04,7.929013552226024331e+00
2129,1.504926772212574178e+04,1.982253388056051335e+00
2130,1.505124997551379784e+04,3.964506776113921660e+00
2131,1.505521448228991176e+04,1.982253388056051335e+00
2132,1.505719673567796781e+04,7.929013552226024331e+00
2133,1.506512574923019383e+04,1.982253388056051335e+00
2134,1.506710800261824988e+04,3.964506776113921660e+00
2135,1.507107250939436381e+04,3.964506776112102671e+00
2136,1.507503701617047591e+04,3.964506776113921660e+00
2137,1.507900152294658983e+04,1.982253388056051335e+00
2138,1.508098377633464588e+04,7.929013552226024331e+00
2139,1.508891278988687191e+04,1.982253388056051335e+00
2140,1.509089504327492796e+04,3.964506776113921660e+00
2141,1.509485955005104188e+04,1.982253388056051335e+00
2142,1.509684180343909793e+04,7.929013552226024331e+00
2143,1.510477081699132395e+04,1.982253388056051335e+00
2144,1.510675307037938001e+04,3.964506776113921660e+00
2145,1.511071757715549393e+04,1.982253388056051335e+00
2146,1.511269983054354998e+04,7.929013552226024331e+00
2147,1.512062884409577600e+04,1.982253388056051335e+00
2148,1.512261109748383205e+04,3.964506776113921660e+00
2149,1.512657560425994598e+04,3.964506776112102671e+00
2150,1.513054011103605808e+04,3.964506776113921660e+00
2151,1.513450461781217200e+04,1.982253388056051335e+00
2152,1.513648687120022805e+04,7.929013552226024331e+00
2153,1.514441588475245408e+04,1.982253388056051335e+00
2154,1.514639813814051013e+04,3.964506776113921660e+00
2155,1.515036264491662405e+04,1.982253388056051335e+00
2156,1.515234489830468010e+04,7.929013552226024331e+00
2157,1.516027391185690612e+04,1.982253388056051335e+00
2158,1.516225616524496218e+04,3.964506776113921660e+00
2159,1.516622067202107610e+04,1.982253388056051335e+00
2160,1.516820292540913215e+04,7.929013552226024331e+00
2161,1.517613193896135817e+04,1.982253388056051335e+00
2162,1.517811419234941422e+04,3.964506776113921660e+00
2163,1.518207869912552815e+04,1.982253388056051335e+00
2164,1.518406095251358420e+04,7.929013552226024331e+00
2165,1.519198996606581022e+04,1.982253388056051335e+00
2166,1.519397221945386627e+04,3.964506776113921660e+00
2167,1.519793672622998020e+04,1.982253388056051335e+00
2168,1.519991897961803625e+04,7.929013552226024331e+00
2169,1.520784799317026227e+04,1.982253388056051335e+00
2170,1.520983024655831832e+04,3.964506776113921660e+00
2171,1.521379475333443224e+04,1.982253388056051335e+00
2172,1.521577700672248830e+04,7.929013552226024331e+00
2173,1.522370602027471432e+04,1.982253388056051335e+00
2174,1.522568827366277037e+04,3.964506776113921660e+00
2175,1.522965278043888429e+04,3.964506776112102671e+00
2176,1.523361728721499640e+04,3.964506776113921660e+00
2177,1.523758179399111032e+04,1.982253388056051335e+00
2178,1.523956404737916637e+04,7.929013552226024331e+00
2179,1.524749306093139239e+04,1.982253388056051335e+00
2180,1.524947531431944844e+04,3.964506776113921660e+00
2181,1.525343982109556237e+04,1.982253388056051335e+00
2182,1.525542207448361842e+04,7.929013552226024331e+00
2183,1.526335108803584444e+04,1.982253388056051335e+00
2184,1.526533334142390049e+04,3.964506776113921660e+00
2185,1.526929784820001441e+04,1.982253388056051335e+00
2186,1.527128010158807047e+04,7.929013552226024331e+00
2187,1.527920911514029649e+04,1.982253388056051335e+00
2188,1.528119136852835254e+04,3.964506776113921660e+00
2189,1.528515587530446646e+04,1.982253388056051335e+00
2190,1.528713812869252251e+04,7.929013552226024331e+00
2191,1.529506714224474854e+04,1.982253388056051335e+00
2192,1.529704939563280459e+04,3.964506776113921660e+00
2193,1.530101390240891851e+04,1.982253388056051335e+00
2194,1.530299615579697456e+04,7.929013552226024331e+00
2195,1.531092516934920059e+04,1.982253388056051335e+00
2196,1.531290742273725664e+04,3.964506776113921660e+00
2197,1.531687192951337056e+04,1.982253388056051335e+00
2198,1.531885418290142661e+04,7.929013552226024331e+00
2199,1.532678319645365264e+04,1.982253388056051335e+00
2200,1.532876544984170869e+04,3.964506776113921660e+00
2201,1.533272995661782261e+04,1.982253388056051335e+00
2202,1.533471221000587866e+04,7.929013552226024331e+00
2203,1.534264122355810468e+04,1.982253388056051335e+00
2204,1.534462347694616074e+04,3.964506776113921660e+00
2205,1.534858798372227466e+04,1.982253388056051335e+00
2206,1.535057023711033071e+04,7.929013552226024331e+00
2207,1.535849925066255673e+04,1.982253388056051335e+00
2208,1.536048150405061278e+04,3.964506776113921660e+00
2209,1.536444601082672671e+04,1.982253388056051335e+00
2210,1.536642826421478276e+04,7.929013552226024331e+00
2211,1.537435727776700878e+04,1.982253388056051335e+00
2212,1.537633953115506483e+04,3.964506776113921660e+00
2213,1.538030403793117875e+04,1.982253388056051335e+00
2214,1.538228629131923481e+04,7.929013552226024331e+00
2215,1.539021530487146083e+04,1.982253388056051335e+00
2216,1.539219755825951688e+04,3.964506776113921660e+00
2217,1.539616206503563080e+04,1.982253388056051335e+00
2218,1.539814431842368685e+04,7.929013552226024331e+00
2219,1.540607333197591288e+04,1.982253388056051335e+00
2220,1.540805558536396893e+04,3.964506776113921660e+00
2221,1.541202009214008285e+04,1.982253388056051335e+00
2222,1.541400234552813890e+04,7.929013552226024331e+00
2223,1.542193135908036493e+04,1.982253388056051335e+00
2224,1.542391361246842098e+04,3.964506776113921660e+00
2225,1.542787811924453490e+04,1.982253388056051335e+00
2226,1.542986037263259095e+04,7.929013552226024331e+00
2227,1.543778938618481698e+04,1.982253388056051335e+00
2228,1.543977163957287303e+04,3.964506776113921660e+00
2229,1.544373614634898695e+04,1.982253388056051335e+00
2230,1.544571839973704300e+04,7.929013552226024331e+00
2231,1.545364741328926902e+04,1.982253388056051335e+00
2232,1.545562966667732508e+04,3.964506776113921660e+00
2233,1.545959417345343900e+04,1.982253388056051335e+00
2234,1.546157642684149505e+04,7.929013552226024331e+00
2235,1.546950544039372107e+04,1.982253388056051335e+00
2236,1.547148769378177712e+04,3.964506776113921660e+00
2237,1.547545220055789105e+04,1.982253388056051335e+00
2238,1.547743445394594710e+04,7.929013552226024331e+00
2239,1.548536346749817312e+04,1.982253388056051335e+00
2240,1.548734572088622917e+04,3.964506776113921660e+00
2241,1.549131022766234310e+04,1.982253388056051335e+00
2242,1.549329248105039915e+04,7.929013552226024331e+00
2243,1.550122149460262517e+04,1.982253388056051335e+00
2244,1.550320374799068122e+04,3.964506776113921660e+00
2245,1.550716825476679514e+04,1.982253388056051335e+00
2246,1.550915050815485120e+04,7.929013552226024331e+00
2247,1.551707952170707722e+04,1.982253388056051335e+00
2248,1.551906177509513327e+04,3.964506776113921660e+00
2249,1.552302628187124719e+04,1.982253388056051335e+00
2250,1.552500853525930324e+04,7.929013552226024331e+00
2251,1.553293754881152927e+04,1.982253388056051335e+00
2252,1.553491980219958532e+04,3.964506776113921660e+00
2253,1.553888430897569924e+04,1.982253388056051335e+00
2254,1.554086656236375529e+04,7.929013552226024331e+00
2255,1.554879557591598132e+04,1.982253388056051335e+00
2256,1.555077782930403737e+04,3.964506776113921660e+00
2257,1.555474233608015129e+04,9.911266940283894655e+00
2258,1.556465360302043518e+04,7.929013552226024331e+00
2259,1.557258261657266121e+04,1.982253388056051335e+00
2260,1.557456486996071726e+04,3.964506776113921660e+00
2261,1.557852937673683118e+04,1.982253388056051335e+00
2262,1.558051163012488723e+04,7.929013552226024331e+00
2263,1.558844064367711326e+04,1.982253388056051335e+00
2264,1.559042289706516931e+04,3.964506776113921660e+00
2265,1.559438740384128323e+04,1.982253388056051335e+00
2266,1.559636965722933928e+04,7.929013552226024331e+00
2267,1.560429867078156531e+04,1.982253388056051335e+00
2268,1.560628092416962136e+04,3.964506776113921660e+00
2269,1.561024543094573528e+04,1.982253388056051335e+00
2270,1.561222768433379133e+04,7.929013552226024331e+00
2271,1.562015669788601735e+04,1.982253388056051335e+00
2272,1.562213895127407341e+04,3.964506776113921660e+00
2273,1.562610345805018733e+04,1.982253388056051335e+00
2274,1.562808571143824338e+04,7.929013552226024331e+00
2275,1.563601472499046940e+04,1.982253388056051335e+00
2276,1.563799697837852545e+04,3.964506776113921660e+00
2277,1.564196148515463938e+04,1.982253388056051335e+00
2278,1.564394373854269543e+04,1.585802710445204866e+01
2279,1.565980176564714748e+04,1.982253388056051335e+00
2280,1.566178401903520353e+04,3.964506776113921660e+00
2281,1.566574852581131745e+04,1.982253388056051335e+00
2282,1.566773077919937350e+04,7.929013552226024331e+00
2283,1.567565979275159953e+04,1.982253388056051335e+00
2284,1.567764204613965558e+04,3.964506776113921660e+00
2285,1.568160655291576950e+04,1.982253388056051335e+00
2286,1.568358880630382555e+04,7.929013552226024331e+00
2287,1.569151781985605157e+04,1.982253388056051335e+00
2288,1.569350007324410763e+04,3.964506776113921660e+00
2289,1.569746458002022155e+04,1.982253388056051335e+00
2290,1.569944683340827760e+04,7.929013552226024331e+00
2291,1.570737584696050362e+04,1.982253388056051335e+00
2292,1.570935810034855967e+04,3.964506776113921660e+00
2293,1.571332260712467360e+04,1.982253388056051335e+00
2294,1.571530486051272965e+04,1.585802710445204866e+01
2295,1.573116288761718170e+04,1.982253388056051335e+00
2296,1.573314514100523775e+04,3.964506776113921660e+00
2297,1.573710964778135167e+04,1.982253388056051335e+00
2298,1.573909190116940772e+04,7.929013552226024331e+00
2299,1.574702091472163374e+04,1.982253388056051335e+00
2300,1.574900316810968980e+04,3.964506776113921660e+00
2301,1.575296767488580372e+04,1.982253388056051335e+00
2302,1.575494992827385977e+04,7.929013552226024331e+00
2303,1.576287894182608579e+04,1.982253388056051335e+00
2304,1.576486119521414184e+04,3.964506776113921660e+00
2305,1.576882570199025577e+04,1.982253388056051335e+00
2306,1.577080795537831182e+04,1.585802710445204866e+01
2307,1.578666598248276387e+04,1.982253388056051335e+00
2308,1.578864823587081992e+04,3.964506776113921660e+00
2309,1.579261274264693384e+04,1.982253388056051335e+00
2310,1.579459499603498989e+04,7.929013552226024331e+00
2311,1.580252400958721591e+04,1.982253388056051335e+00
2312,1.580450626297527197e+04,3.964506776113921660e+00
2313,1.580847076975138589e+04,1.982253388056051335e+00
2314,1.581045302313944194e+04,7.929013552226024331e+00
2315,1.581838203669166796e+04,1.982253388056051335e+00
2316,1.582036429007972401e+04,3.964506776113921660e+00
2317,1.582432879685583794e+04,9.911266940283894655e+00
2318,1.583424006379612183e+04,7.929013552226024331e+00
2319,1.584216907734834786e+04,1.982253388056051335e+00
2320,1.584415133073640391e+04,3.964506776113921660e+00
2321,1.584811583751251783e+04,1.982253388056051335e+00
2322,1.585009809090057388e+04,7.929013552226024331e+00
2323,1.585802710445279990e+04,1.982253388056051335e+00
2324,1.586000935784085596e+04,3.964506776113921660e+00
2325,1.586397386461696988e+04,1.982253388056051335e+00
2326,1.586595611800502593e+04,1.585802710445204866e+01
2327,1.588181414510947798e+04,1.982253388056051335e+00
2328,1.588379639849753403e+04,3.964506776113921660e+00
2329,1.588776090527364795e+04,1.982253388056051335e+00
2330,1.588974315866170400e+04,7.929013552226024331e+00
2331,1.589767217221393003e+04,1.982253388056051335e+00
2332,1.589965442560198608e+04,3.964506776113921660e+00
2333,1.590361893237810000e+04,1.982253388056051335e+00
2334,1.590560118576615605e+04,1.585802710445204866e+01
2335,1.592145921287060810e+04,1.982253388056051335e+00
2336,1.592344146625866415e+04,3.964506776113921660e+00
2337,1.592740597303477807e+04,1.982253388056051335e+00
2338,1.592938822642283412e+04,7.929013552226024331e+00
2339,1.593731723997506015e+04,1.982253388056051335e+00
2340,1.593929949336311620e+04,3.964506776113921660e+00
2341,1.594326400013923012e+04,1.982253388056051335e+00
2342,1.594524625352728617e+04,1.585802710445204866e+01
2343,1.596110428063173822e+04,1.982253388056051335e+00
2344,1.596308653401979427e+04,3.964506776113921660e+00
2345,1.596705104079590819e+04,1.982253388056051335e+00
2346,1.596903329418396424e+04,7.929013552226024331e+00
2347,1.597696230773619027e+04,1.982253388056051335e+00
2348,1.597894456112424632e+04,3.964506776113921660e+00
2349,1.598290906790036024e+04,9.911266940283894655e+00
2350,1.599282033484064414e+04,7.929013552226024331e+00
2351,1.600074934839287016e+04,1.982253388056051335e+00
2352,1.600273160178092621e+04,3.964506776113921660e+00
2353,1.600669610855704013e+04,1.982253388056051335e+00
2354,1.600867836194509619e+04,7.929013552226024331e+00
2355,1.601660737549732221e+04,1.982253388056051335e+00
2356,1.601858962888537826e+04,3.964506776113921660e+00
2357,1.602255413566149218e+04,9.911266940283894655e+00
2358,1.603246540260177608e+04,7.929013552226024331e+00
2359,1.604039441615400210e+04,1.982253388056051335e+00
2360,1.604237666954205815e+04,3.964506776113921660e+00
2361,1.604634117631817207e+04,1.982253388056051335e+00
2362,1.604832342970622813e+04,1.585802710445204866e+01
2363,1.606418145681068017e+04,1.982253388056051335e+00
2364,1.606616371019873623e+04,3.964506776113921660e+00
2365,1.607012821697485015e+04,1.982253388056051335e+00
2366,1.607211047036290620e+04,7.929013552226024331e+00
2367,1.608003948391513222e+04,1.982253388056051335e+00
2368,1.608202173730318827e+04,3.964506776113921660e+00
2369,1.608598624407930220e+04,9.911266940283894655e+00
2370,1.609589751101958609e+04,7.929013552226024331e+00
2371,1.610382652457181212e+04,1.982253388056051335e+00
2372,1.610580877795986817e+04,3.964506776113921660e+00
2373,1.610977328473598209e+04,1.982253388056051335e+00
2374,1.611175553812403814e+04,1.585802710445204866e+01
2375,1.612761356522849019e+04,1.982253388056051335e+00
2376,1.612959581861654624e+04,3.964506776113921660e+00
2377,1.613356032539266016e+04,1.982253388056051335e+00
2378,1.613554257878071621e+04,1.585802710445204866e+01
2379,1.615140060588516826e+04,1.982253388056051335e+00
2380,1.615338285927322431e+04,3.964506776113921660e+00
2381,1.615734736604933823e+04,1.982253388056051335e+00
2382,1.615932961943739429e+04,7.929013552226024331e+00
2383,1.616725863298962031e+04,1.982253388056051335e+00
2384,1.616924088637767636e+04,3.964506776113921660e+00
2385,1.617320539315379028e+04,9.911266940283894655e+00
2386,1.618311666009407418e+04,7.929013552226024331e+00
2387,1.619104567364630020e+04,1.982253388056051335e+00
2388,1.619302792703435625e+04,3.964506776113921660e+00
2389,1.619699243381047017e+04,9.911266940283894655e+00
2390,1.620690370075075407e+04,7.929013552226024331e+00
2391,1.621483271430298009e+04,1.982253388056051335e+00
2392,1.621681496769103614e+04,3.964506776113921660e+00
2393,1.622077947446715007e+04,9.911266940283894655e+00
2394,1.623069074140743396e+04,7.929013552226024331e+00
2395,1.623861975495965999e+04,1.982253388056051335e+00
2396,1.624060200834771604e+04,3.964506776113921660e+00
2397,1.624456651512382996e+04,9.911266940283894655e+00
2398,1.625447778206411385e+04,7.929013552226024331e+00
2399,1.626240679561633988e+04,1.982253388056051335e+00
2400,1.626438904900439593e+04,3.964506776113921660e+00
2401,1.626835355578050985e+04,1.982253388056051335e+00
2402,1.627033580916856590e+04,1.585802710445204866e+01
2403,1.628619383627301795e+04,1.982253388056051335e+00
2404,1.628817608966107400e+04,3.964506776113921660e+00
2405,1.629214059643718792e+04,1.982253388056051335e+00
2406,1.629412284982524397e+04,1.585802710445204866e+01
2407,1.630998087692969602e+04,1.982253388056051335e+00
2408,1.631196313031775207e+04,3.964506776113921660e+00
2409,1.631592763709386600e+04,1.982253388056051335e+00
2410,1.631790989048192205e+04,1.585802710445204866e+01
2411,1.633376791758637410e+04,1.982253388056051335e+00
2412,1.633575017097443015e+04,3.964506776113921660e+00
2413,1.633971467775054407e+04,9.911266940283894655e+00
2414,1.634962594469082796e+04,7.929013552226024331e+00
2415,1.635755495824305399e+04,1.982253388056051335e+00
2416,1.635953721163111004e+04,3.964506776113921660e+00
2417,1.636350171840722396e+04,9.911266940283894655e+00
2418,1.637341298534750786e+04,7.929013552226024331e+00
2419,1.638134199889973388e+04,1.982253388056051335e+00
2420,1.638332425228778993e+04,3.964506776113921660e+00
2421,1.638728875906390385e+04,9.911266940282075666e+00
2422,1.639720002600418593e+04,7.929013552227843320e+00
2423,1.640512903955641377e+04,1.982253388057870325e+00
2424,1.640711129294447164e+04,3.964506776112102671e+00
2425,1.641107579972058375e+04,9.911266940282075666e+00
2426,1.642098706666086582e+04,1.585802710445568664e+01
2427,1.643684509376532151e+04,1.982253388057870325e+00
2428,1.643882734715337938e+04,3.964506776112102671e+00
2429,1.644279185392949148e+04,1.982253388057870325e+00
2430,1.644477410731754935e+04,1.585802710445568664e+01
2431,1.646063213442200504e+04,1.982253388057870325e+00
2432,1.646261438781006291e+04,3.964506776112102671e+00
2433,1.646657889458617501e+04,1.982253388057870325e+00
2434,1.646856114797423288e+04,1.585802710445568664e+01
2435,1.648441917507868857e+04,1.982253388057870325e+00
2436,1.648640142846674644e+04,3.964506776112102671e+00
2437,1.649036593524285854e+04,9.911266940282075666e+00
2438,1.650027720218314062e+04,7.929013552227843320e+00
2439,1.650820621573536846e+04,1.982253388057870325e+00
2440,1.651018846912342633e+04,3.964506776112102671e+00
2441,1.651415297589953843e+04,9.911266940282075666e+00
2442,1.652406424283982051e+04,1.585802710445568664e+01
2443,1.653992226994427620e+04,1.982253388057870325e+00
2444,1.654190452333233407e+04,3.964506776112102671e+00
2445,1.654586903010844617e+04,1.982253388057870325e+00
2446,1.654785128349650404e+04,1.585802710445568664e+01
2447,1.656370931060095972e+04,1.982253388057870325e+00
2448,1.656569156398901760e+04,3.964506776112102671e+00
2449,1.656965607076512970e+04,9.911266940282075666e+00
2450,1.657956733770541177e+04,1.585802710445568664e+01
2451,1.659542536480986746e+04,1.982253388057870325e+00
2452,1.659740761819792533e+04,3.964506776112102671e+00
2453,1.660137212497403743e+04,1.982253388057870325e+00
2454,1.660335437836209530e+04,1.585802710445568664e+01
2455,1.661921240546655099e+04,1.982253388057870325e+00
2456,1.662119465885460886e+04,3.964506776112102671e+00
2457,1.662515916563072096e+04,9.911266940282075666e+00
2458,1.663507043257100304e+04,1.585802710445568664e+01
2459,1.665092845967545873e+04,1.982253388057870325e+00
2460,1.665291071306351660e+04,3.964506776112102671e+00
2461,1.665687521983962870e+04,9.911266940282075666e+00
2462,1.666678648677991077e+04,7.929013552227843320e+00
2463,1.667471550033213862e+04,1.982253388057870325e+00
2464,1.667669775372019649e+04,3.964506776112102671e+00
2465,1.668066226049630859e+04,9.911266940282075666e+00
2466,1.669057352743659067e+04,1.585802710445568664e+01
2467,1.670643155454104635e+04,1.982253388057870325e+00
2468,1.670841380792910422e+04,3.964506776112102671e+00
2469,1.671237831470521633e+04,9.911266940282075666e+00
2470,1.672228958164549840e+04,1.585802710445568664e+01
2471,1.673814760874995409e+04,1.982253388057870325e+00
2472,1.674012986213801196e+04,3.964506776112102671e+00
2473,1.674409436891412406e+04,9.911266940282075666e+00
2474,1.675400563585440614e+04,1.585802710445568664e+01
2475,1.676986366295886182e+04,1.982253388057870325e+00
2476,1.677184591634691969e+04,3.964506776112102671e+00
2477,1.677581042312303180e+04,1.982253388057870325e+00
2478,1.677779267651108967e+04,1.585802710445568664e+01
2479,1.679365070361554535e+04,1.982253388057870325e+00
2480,1.679563295700360322e+04,3.964506776112102671e+00
2481,1.679959746377971533e+04,9.911266940282075666e+00
2482,1.680950873071999740e+04,1.585802710445568664e+01
2483,1.682536675782445309e+04,1.982253388057870325e+00
2484,1.682734901121251096e+04,3.964506776112102671e+00
2485,1.683131351798862306e+04,9.911266940282075666e+00
2486,1.684122478492890514e+04,1.585802710445568664e+01
2487,1.685708281203336082e+04,1.982253388057870325e+00
2488,1.685906506542141869e+04,3.964506776112102671e+00
2489,1.686302957219753080e+04,9.911266940282075666e+00
2490,1.687294083913781287e+04,1.585802710445568664e+01
2491,1.688879886624226856e+04,1.982253388057870325e+00
2492,1.689078111963032643e+04,3.964506776112102671e+00
2493,1.689474562640643853e+04,1.784028049250628101e+01
2494,1.691258590689894481e+04,1.585802710445568664e+01
2495,1.692844393400340050e+04,1.982253388057870325e+00
2496,1.693042618739145837e+04,3.964506776112102671e+00
2497,1.693439069416757047e+04,9.911266940282075666e+00
2498,1.694430196110785255e+04,1.585802710445568664e+01
2499,1.696015998821230824e+04,1.982253388057870325e+00
2500,1.696214224160036611e+04,3.964506776112102671e+00
2501,1.696610674837647821e+04,9.911266940282075666e+00
2502,1.697601801531676028e+04,1.585802710445568664e+01
2503,1.699187604242121597e+04,1.982253388057870325e+00
2504,1.699385829580927384e+04,3.964506776112102671e+00
2505,1.699782280258538594e+04,9.911266940282075666e+00
2506,1.700773406952566802e+04,2.378704065668352996e+01
2507,1.703152111018235155e+04,1.982253388057870325e+00
2508,1.703350336357040942e+04,3.964506776112102671e+00
2509,1.703746787034652152e+04,9.911266940282075666e+00
2510,1.704737913728680360e+04,1.585802710445568664e+01
2511,1.706323716439125928e+04,1.982253388057870325e+00
2512,1.706521941777931715e+04,3.964506776112102671e+00
2513,1.706918392455542926e+04,9.911266940282075666e+00
2514,1.707909519149571133e+04,2.378704065668352996e+01
2515,1.710288223215239486e+04,1.982253388057870325e+00
2516,1.710486448554045273e+04,3.964506776112102671e+00
2517,1.710882899231656484e+04,9.911266940282075666e+00
2518,1.711874025925684691e+04,1.585802710445568664e+01
2519,1.713459828636130260e+04,1.982253388057870325e+00
2520,1.713658053974936047e+04,3.964506776112102671e+00
2521,1.714054504652547257e+04,1.784028049250628101e+01
2522,1.715838532701797885e+04,1.585802710445568664e+01
2523,1.717424335412243454e+04,1.982253388057870325e+00
2524,1.717622560751049241e+04,3.964506776112102671e+00
2525,1.718019011428660451e+04,1.784028049250628101e+01
2526,1.719803039477911079e+04,1.585802710445568664e+01
2527,1.721388842188356648e+04,1.982253388057870325e+00
2528,1.721587067527162435e+04,3.964506776112102671e+00
2529,1.721983518204773645e+04,1.784028049250628101e+01
2530,1.723767546254024273e+04,1.585802710445568664e+01
2531,1.725353348964469842e+04,1.982253388057870325e+00
2532,1.725551574303275629e+04,3.964506776112102671e+00
2533,1.725948024980886839e+04,1.784028049250628101e+01
2534,1.727732053030137467e+04,1.585802710445568664e+01
2535,1.729317855740583036e+04,1.982253388057870325e+00
2536,1.729516081079388823e+04,3.964506776112102671e+00
2537,1.729912531757000033e+04,1.784028049250628101e+01
2538,1.731696559806250661e+04,2.378704065668352996e+01
2539,1.734075263871919014e+04,1.982253388057870325e+00
2540,1.734273489210724802e+04,3.964506776112102671e+00
2541,1.734669939888336012e+04,9.911266940282075666e+00
2542,1.735661066582364219e+04,2.378704065668352996e+01
2543,1.738039770648032572e+04,1.982253388057870325e+00
2544,1.738237995986838359e+04,3.964506776112102671e+00
2545,1.738634446664449570e+04,1.784028049250628101e+01
2546,1.740418474713700198e+04,2.378704065668352996e+01
2547,1.742797178779368551e+04,1.982253388057870325e+00
2548,1.742995404118174338e+04,3.964506776112102671e+00
2549,1.743391854795785548e+04,9.911266940282075666e+00
2550,1.744382981489813756e+04,2.378704065668352996e+01
2551,1.746761685555482109e+04,1.982253388057870325e+00
2552,1.746959910894287896e+04,3.964506776112102671e+00
2553,1.747356361571899106e+04,1.784028049250628101e+01
2554,1.749140389621149734e+04,2.378704065668352996e+01
2555,1.751519093686818087e+04,1.982253388057870325e+00
2556,1.751717319025623874e+04,3.964506776112102671e+00
2557,1.752113769703235084e+04,1.784028049250628101e+01
2558,1.753897797752485712e+04,2.378704065668352996e+01
2559,1.756276501818154065e+04,1.982253388057870325e+00
2560,1.756474727156959852e+04,3.964506776112102671e+00
2561,1.756871177834571063e+04,1.784028049250628101e+01
2562,1.758655205883821691e+04,3.171605420891137328e+01
2563,1.761826811304712828e+04,1.982253388057870325e+00
2564,1.762025036643518615e+04,3.964506776112102671e+00
2565,1.762421487321129825e+04,1.784028049250628101e+01
2566,1.764205515370380454e+04,2.378704065668352996e+01
2567,1.766584219436048807e+04,1.982253388057870325e+00
2568,1.766782444774854594e+04,3.964506776112102671e+00
2569,1.767178895452465804e+04,1.784028049250628101e+01
2570,1.768962923501716432e+04,3.171605420891137328e+01
2571,1.772134528922607569e+04,1.982253388057870325e+00
2572,1.772332754261413356e+04,3.964506776112102671e+00
2573,1.772729204939024567e+04,1.784028049250628101e+01
2574,1.774513232988275195e+04,3.171605420891137328e+01
2575,1.777684838409166332e+04,1.982253388057870325e+00
2576,1.777883063747972119e+04,3.964506776112102671e+00
2577,1.778279514425583329e+04,1.784028049250628101e+01
2578,1.780063542474833957e+04,3.171605420891137328e+01
2579,1.783235147895725095e+04,1.982253388057870325e+00
2580,1.783433373234530882e+04,3.964506776112102671e+00
2581,1.783829823912142092e+04,2.576929404473048635e+01
2582,1.786406753316615141e+04,2.378704065668352996e+01
2583,1.788785457382283494e+04,1.982253388057870325e+00
2584,1.788983682721089281e+04,3.964506776112102671e+00
2585,1.789380133398700491e+04,2.576929404473048635e+01
2586,1.791957062803173540e+04,3.171605420891137328e+01
2587,1.795128668224064677e+04,1.982253388057870325e+00
2588,1.795326893562870464e+04,3.964506776112102671e+00
2589,1.795723344240481674e+04,2.576929404473048635e+01
2590,1.798300273644954723e+04,3.964506776113921660e+01
2591,1.802264780421068645e+04,1.982253388057870325e+00
2592,1.802463005759874432e+04,3.964506776112102671e+00
2593,1.802859456437485642e+04,2.576929404473048635e+01
2594,1.805436385841958690e+04,3.171605420891137328e+01
2595,1.808607991262849828e+04,1.982253388057870325e+00
2596,1.808806216601655615e+04,3.964506776112102671e+00
2597,1.809202667279266825e+04,3.369830759695469169e+01
2598,1.812572498038962294e+04,3.171605420891137328e+01
2599,1.815744103459853432e+04,1.982253388057870325e+00
2600,1.815942328798659219e+04,3.964506776112102671e+00
2601,1.816338779476270429e+04,3.369830759695469169e+01
2602,1.819708610235965898e+04,3.964506776113921660e+01
2603,1.823673117012079820e+04,1.982253388057870325e+00
2604,1.823871342350885607e+04,3.964506776112102671e+00
2605,1.824267793028496817e+04,2.576929404473048635e+01
2606,1.826844722432969866e+04,4.757408131336705992e+01
2607,1.831602130564306572e+04,1.982253388057870325e+00
2608,1.831800355903112359e+04,3.964506776112102671e+00
2609,1.832196806580723569e+04,3.369830759695469169e+01
2610,1.835566637340419038e+04,3.964506776113921660e+01
2611,1.839531144116532960e+04,1.982253388057870325e+00
2612,1.839729369455338747e+04,3.964506776112102671e+00
2613,1.840125820132949957e+04,4.162732114917889703e+01
2614,1.844288552247867847e+04,4.757408131336705992e+01
2615,1.849045960379204553e+04,1.982253388057870325e+00
2616,1.849244185718010340e+04,3.964506776112102671e+00
2617,1.849640636395621550e+04,3.369830759695469169e+01
2618,1.853010467155317019e+04,5.550309486559490324e+01
2619,1.858560776641876510e+04,1.982253388057870325e+00
